DateTime,Open,High,Low,Close,Volume,TickVolume
2025-10-01 07:10:00,24588.0,24589.7,24584.5,24585.5,0,187
2025-10-01 07:05:00,24584.0,24588.5,24579.7,24587.5,0,331
2025-10-01 07:00:00,24579.7,24585.0,24579.0,24583.7,0,393
2025-10-01 06:55:00,24576.5,24582.0,24576.5,24579.5,0,312
2025-10-01 06:50:00,24578.5,24582.4,24575.4,24576.8,0,376
2025-10-01 06:45:00,24572.5,24579.9,24571.5,24578.0,0,282
2025-10-01 06:40:00,24574.7,24576.1,24571.9,24572.5,0,303
2025-10-01 06:35:00,24577.7,24579.0,24573.9,24574.2,0,302
2025-10-01 06:30:00,24578.1,24580.2,24576.4,24577.7,0,279
2025-10-01 06:25:00,24579.0,24582.0,24577.9,24578.3,0,263
2025-10-01 06:20:00,24577.1,24581.8,24573.5,24579.2,0,376
2025-10-01 06:15:00,24580.6,24580.7,24574.6,24577.2,0,348
2025-10-01 06:10:00,24580.9,24586.5,24577.5,24580.4,0,367
2025-10-01 06:05:00,24583.5,24584.2,24578.3,24580.2,0,428
2025-10-01 06:00:00,24595.3,24596.1,24583.4,24583.6,0,499
2025-10-01 05:55:00,24593.2,24598.9,24592.7,24594.7,0,278
2025-10-01 05:50:00,24594.8,24596.7,24591.4,24593.5,0,286
2025-10-01 05:45:00,24596.6,24599.2,24594.5,24595.0,0,286
2025-10-01 05:40:00,24595.0,24596.6,24592.2,24596.6,0,286
2025-10-01 05:35:00,24597.0,24599.0,24593.4,24594.7,0,398
2025-10-01 05:30:00,24607.5,24608.2,24593.4,24596.7,0,476
2025-10-01 05:25:00,24610.8,24611.5,24605.4,24607.7,0,336
2025-10-01 05:20:00,24602.2,24610.7,24602.2,24610.5,0,418
2025-10-01 05:15:00,24597.7,24606.1,24595.9,24602.5,0,475
2025-10-01 05:10:00,24605.7,24606.5,24595.1,24598.0,0,481
2025-10-01 05:05:00,24610.7,24612.7,24605.9,24606.0,0,410
2025-10-01 05:00:00,24611.9,24613.2,24602.7,24610.5,0,435
2025-10-01 04:55:00,24613.4,24615.6,24611.2,24612.0,0,326
2025-10-01 04:50:00,24615.0,24617.0,24609.2,24613.5,0,367
2025-10-01 04:45:00,24615.9,24618.6,24614.4,24615.1,0,361
2025-10-01 04:40:00,24609.5,24617.3,24607.2,24616.2,0,485
2025-10-01 04:35:00,24604.2,24609.5,24602.7,24609.5,0,450
2025-10-01 04:30:00,24614.5,24617.8,24601.7,24604.0,0,577
2025-10-01 04:25:00,24606.5,24616.2,24602.3,24614.0,0,464
2025-10-01 04:20:00,24599.0,24606.7,24598.4,24606.2,0,432
2025-10-01 04:15:00,24596.7,24600.6,24596.0,24598.9,0,383
2025-10-01 04:10:00,24595.0,24600.5,24591.9,24596.2,0,493
2025-10-01 04:05:00,24600.5,24604.2,24592.4,24595.2,0,580
2025-10-01 04:00:00,24602.2,24606.4,24597.7,24600.1,0,689
2025-10-01 03:55:00,24614.0,24615.2,24596.2,24602.0,0,651
2025-10-01 03:50:00,24613.1,24619.0,24608.0,24614.2,0,427
2025-10-01 03:45:00,24611.5,24614.3,24606.5,24612.7,0,511
2025-10-01 03:40:00,24602.2,24613.6,24601.4,24611.7,0,424
2025-10-01 03:35:00,24606.5,24609.0,24598.9,24601.7,0,518
2025-10-01 03:30:00,24598.7,24609.5,24598.2,24606.2,0,659
2025-10-01 03:25:00,24600.8,24604.1,24594.8,24598.5,0,658
2025-10-01 03:20:00,24607.0,24608.5,24597.7,24601.0,0,769
2025-10-01 03:15:00,24630.7,24630.7,24605.2,24607.2,0,892
2025-10-01 03:10:00,24636.2,24639.2,24626.0,24630.5,0,518
2025-10-01 03:05:00,24639.5,24644.7,24634.4,24636.0,0,697
2025-10-01 03:00:00,24639.1,24642.0,24633.2,24639.2,0,710
2025-10-01 02:55:00,24645.0,24645.7,24637.7,24638.1,0,324
2025-10-01 02:50:00,24646.2,24651.4,24643.2,24645.2,0,258
2025-10-01 02:45:00,24647.4,24650.0,24644.7,24646.3,0,260
2025-10-01 02:40:00,24648.2,24649.8,24645.2,24647.2,0,220
2025-10-01 02:35:00,24650.5,24651.1,24646.9,24648.5,0,117
2025-10-01 02:30:00,24646.2,24652.3,24645.2,24650.2,0,276
2025-10-01 02:25:00,24655.1,24655.6,24644.4,24646.0,0,260
2025-10-01 02:20:00,24642.9,24656.0,24641.2,24655.2,0,379
2025-10-01 02:15:00,24645.0,24647.0,24639.7,24643.0,0,311
2025-10-01 02:10:00,24642.0,24650.3,24642.0,24645.3,0,303
2025-10-01 02:05:00,24631.2,24644.7,24628.6,24642.2,0,480
2025-10-01 02:00:00,24642.8,24649.5,24629.2,24631.0,0,678
2025-10-01 01:55:00,24657.5,24657.6,24631.5,24643.3,0,640
2025-10-01 01:50:00,24668.9,24670.2,24655.2,24657.8,0,332
2025-10-01 01:45:00,24671.5,24671.5,24666.0,24669.4,0,174
2025-10-01 01:40:00,24671.2,24672.2,24666.2,24671.4,0,304
2025-10-01 01:35:00,24678.0,24681.0,24667.7,24671.5,0,310
2025-10-01 01:30:00,24678.0,24684.3,24672.0,24678.2,0,385
2025-10-01 01:25:00,24671.7,24679.1,24671.5,24678.0,0,270
2025-10-01 01:20:00,24668.6,24672.7,24663.2,24671.2,0,319
2025-10-01 01:15:00,24668.7,24675.4,24668.2,24669.8,0,251
2025-10-01 01:10:00,24665.9,24670.7,24664.6,24669.0,0,275
2025-10-01 01:05:00,24668.2,24669.5,24664.2,24666.0,0,415
2025-10-01 01:00:00,24650.1,24674.8,24644.5,24669.2,0,496
2025-09-30 23:55:00,24650.7,24654.7,24643.3,24644.2,0,396
2025-09-30 23:50:00,24649.4,24652.7,24648.2,24651.0,0,349
2025-09-30 23:45:00,24643.7,24652.8,24643.5,24649.5,0,503
2025-09-30 23:40:00,24647.5,24650.3,24641.0,24643.4,0,393
2025-09-30 23:35:00,24651.0,24653.6,24642.5,24647.4,0,421
2025-09-30 23:30:00,24660.5,24660.8,24650.2,24650.8,0,420
2025-09-30 23:10:00,24672.2,24675.5,24662.7,24663.7,0,840
2025-09-30 23:05:00,24677.3,24683.7,24671.6,24673.2,0,913
2025-09-30 23:00:00,24704.0,24706.7,24677.1,24677.2,0,1500
2025-09-30 22:55:00,24712.3,24718.9,24699.6,24703.4,0,2074
2025-09-30 22:50:00,24691.0,24719.5,24672.2,24712.3,0,2030
2025-09-30 22:45:00,24649.8,24686.7,24649.0,24686.7,0,1663
2025-09-30 22:40:00,24670.4,24671.2,24642.3,24650.5,0,1652
2025-09-30 22:35:00,24677.1,24679.9,24667.3,24671.1,0,1364
2025-09-30 22:30:00,24667.2,24683.8,24666.2,24676.9,0,1521
2025-09-30 22:25:00,24658.2,24671.6,24654.9,24667.4,0,1507
2025-09-30 22:20:00,24638.7,24659.2,24637.9,24658.4,0,1475
2025-09-30 22:15:00,24636.0,24640.7,24627.5,24638.8,0,1421
2025-09-30 22:10:00,24645.7,24651.8,24635.0,24635.9,0,1380
2025-09-30 22:05:00,24639.5,24651.8,24635.9,24645.4,0,1460
2025-09-30 22:00:00,24642.6,24657.8,24638.7,24639.4,0,1372
2025-09-30 21:55:00,24645.5,24652.5,24640.2,24643.4,0,1269
2025-09-30 21:50:00,24654.2,24657.2,24644.2,24645.3,0,1392
2025-09-30 21:45:00,24644.5,24655.7,24639.4,24654.4,0,1368
2025-09-30 21:40:00,24632.1,24647.2,24630.5,24644.5,0,1389
2025-09-30 21:35:00,24624.7,24635.5,24622.2,24632.7,0,1296
2025-09-30 21:30:00,24632.7,24637.3,24621.7,24625.4,0,1436
2025-09-30 21:25:00,24628.6,24639.0,24624.9,24633.2,0,1448
2025-09-30 21:20:00,24619.0,24631.7,24615.8,24628.7,0,1591
2025-09-30 21:15:00,24615.9,24634.3,24607.9,24619.6,0,1650
2025-09-30 21:10:00,24593.4,24617.4,24593.4,24615.8,0,1588
2025-09-30 21:05:00,24571.9,24596.3,24571.5,24593.5,0,1440
2025-09-30 21:00:00,24573.7,24577.8,24568.0,24571.7,0,1505
2025-09-30 20:55:00,24599.0,24601.4,24570.5,24574.5,0,1609
2025-09-30 20:50:00,24581.7,24603.1,24581.7,24599.1,0,1695
2025-09-30 20:45:00,24556.8,24582.5,24556.2,24581.6,0,1680
2025-09-30 20:40:00,24548.3,24566.7,24547.3,24557.0,0,1790
2025-09-30 20:35:00,24552.7,24559.5,24537.9,24548.8,0,1800
2025-09-30 20:30:00,24553.2,24555.3,24538.2,24553.0,0,1881
2025-09-30 20:25:00,24546.2,24556.6,24538.7,24554.3,0,1840
2025-09-30 20:20:00,24569.9,24571.1,24541.7,24546.3,0,1812
2025-09-30 20:15:00,24573.3,24578.0,24565.0,24569.6,0,1771
2025-09-30 20:10:00,24585.8,24587.9,24561.0,24573.9,0,1710
2025-09-30 20:05:00,24582.4,24589.8,24576.9,24586.0,0,1460
2025-09-30 20:00:00,24589.6,24593.2,24577.7,24582.3,0,1615
2025-09-30 19:55:00,24601.7,24605.9,24578.3,24590.3,0,1507
2025-09-30 19:50:00,24602.1,24610.8,24597.8,24601.7,0,1472
2025-09-30 19:45:00,24620.7,24623.0,24598.8,24602.0,0,1613
2025-09-30 19:40:00,24614.0,24621.7,24603.2,24621.1,0,1580
2025-09-30 19:35:00,24616.2,24624.3,24611.0,24614.4,0,1472
2025-09-30 19:30:00,24617.5,24630.4,24615.7,24616.2,0,1590
2025-09-30 19:25:00,24622.6,24625.8,24608.7,24617.0,0,1746
2025-09-30 19:20:00,24613.0,24649.9,24613.0,24622.1,0,1802
2025-09-30 19:15:00,24601.2,24614.3,24595.2,24613.5,0,1573
2025-09-30 19:10:00,24603.9,24604.2,24593.2,24601.0,0,1559
2025-09-30 19:05:00,24608.8,24622.4,24595.2,24603.8,0,1694
2025-09-30 19:00:00,24617.6,24625.4,24607.3,24609.0,0,1774
2025-09-30 18:55:00,24609.8,24626.8,24591.9,24617.4,0,1723
2025-09-30 18:50:00,24604.0,24615.9,24593.9,24609.7,0,1768
2025-09-30 18:45:00,24577.8,24604.3,24571.8,24604.0,0,1885
2025-09-30 18:40:00,24575.7,24586.1,24570.3,24577.9,0,1917
2025-09-30 18:35:00,24605.0,24605.9,24574.7,24575.7,0,1932
2025-09-30 18:30:00,24585.6,24612.2,24581.8,24604.8,0,1978
2025-09-30 18:25:00,24602.7,24605.7,24562.4,24586.3,0,2054
2025-09-30 18:20:00,24610.9,24618.9,24589.5,24602.4,0,2134
2025-09-30 18:15:00,24634.5,24639.8,24606.8,24611.3,0,1945
2025-09-30 18:10:00,24661.0,24663.3,24633.2,24634.3,0,1915
2025-09-30 18:05:00,24663.3,24667.6,24644.8,24661.2,0,1910
2025-09-30 18:00:00,24648.1,24667.5,24646.0,24662.8,0,2034
2025-09-30 17:55:00,24634.0,24660.7,24633.7,24649.2,0,2054
2025-09-30 17:50:00,24635.0,24641.2,24624.4,24633.8,0,2071
2025-09-30 17:45:00,24597.7,24644.3,24597.1,24635.3,0,2110
2025-09-30 17:40:00,24564.7,24601.5,24559.7,24597.6,0,2213
2025-09-30 17:35:00,24598.8,24604.7,24559.2,24564.6,0,2255
2025-09-30 17:30:00,24589.0,24615.5,24582.7,24598.2,0,2257
2025-09-30 17:25:00,24576.8,24594.0,24568.2,24589.8,0,2243
2025-09-30 17:20:00,24580.9,24604.2,24569.7,24576.3,0,2183
2025-09-30 17:15:00,24574.7,24603.9,24569.4,24579.4,0,2255
2025-09-30 17:10:00,24563.0,24580.3,24552.9,24574.9,0,2317
2025-09-30 17:05:00,24606.7,24607.5,24559.3,24564.3,0,2353
2025-09-30 17:00:00,24593.5,24618.1,24587.2,24606.3,0,2277
2025-09-30 16:55:00,24540.7,24594.2,24529.3,24592.7,0,2136
2025-09-30 16:50:00,24586.2,24590.5,24539.0,24540.7,0,2362
2025-09-30 16:45:00,24604.7,24612.2,24572.1,24587.3,0,2333
2025-09-30 16:40:00,24558.5,24604.7,24554.9,24604.7,0,2208
2025-09-30 16:35:00,24567.4,24590.8,24548.3,24558.6,0,2367
2025-09-30 16:30:00,24627.6,24636.7,24564.5,24568.9,0,2420
2025-09-30 16:25:00,24624.9,24628.6,24619.1,24627.1,0,1191
2025-09-30 16:20:00,24629.8,24635.2,24628.3,24628.6,0,655
2025-09-30 16:15:00,24628.6,24630.8,24623.8,24630.2,0,724
2025-09-30 16:10:00,24629.6,24637.9,24627.5,24628.7,0,671
2025-09-30 16:05:00,24628.3,24633.7,24622.2,24630.7,0,845
2025-09-30 16:00:00,24639.8,24643.2,24628.5,24628.5,0,802
2025-09-30 15:55:00,24648.1,24649.0,24637.3,24639.8,0,589
2025-09-30 15:50:00,24646.9,24651.3,24644.7,24648.0,0,540
2025-09-30 15:45:00,24644.6,24648.0,24641.0,24646.8,0,621
2025-09-30 15:40:00,24642.7,24648.4,24638.7,24644.7,0,797
2025-09-30 15:35:00,24627.6,24642.7,24624.6,24642.4,0,773
2025-09-30 15:30:00,24623.2,24630.7,24618.9,24627.9,0,698
2025-09-30 15:25:00,24617.6,24625.5,24614.9,24622.7,0,524
2025-09-30 15:20:00,24607.2,24621.5,24607.2,24617.8,0,554
2025-09-30 15:15:00,24598.7,24608.0,24596.5,24607.0,0,486
2025-09-30 15:10:00,24598.2,24601.8,24595.4,24598.9,0,523
2025-09-30 15:05:00,24599.3,24602.5,24596.1,24597.7,0,475
2025-09-30 15:00:00,24610.2,24617.1,24597.5,24600.0,0,632
2025-09-30 14:55:00,24605.7,24614.2,24604.1,24610.1,0,458
2025-09-30 14:50:00,24618.7,24619.7,24596.5,24606.1,0,649
2025-09-30 14:45:00,24613.7,24621.0,24612.2,24619.3,0,375
2025-09-30 14:40:00,24615.0,24617.2,24612.8,24614.2,0,318
2025-09-30 14:35:00,24609.7,24618.0,24606.9,24614.4,0,374
2025-09-30 14:30:00,24610.9,24615.5,24608.9,24610.5,0,376
2025-09-30 14:25:00,24605.4,24612.3,24604.7,24611.7,0,350
2025-09-30 14:20:00,24608.2,24612.7,24600.7,24605.8,0,513
2025-09-30 14:15:00,24615.5,24615.5,24604.7,24607.7,0,465
2025-09-30 14:10:00,24615.4,24618.6,24604.5,24615.4,0,614
2025-09-30 14:05:00,24617.2,24623.8,24614.0,24615.2,0,506
2025-09-30 14:00:00,24616.2,24618.2,24607.2,24616.9,0,558
2025-09-30 13:55:00,24619.5,24620.7,24614.2,24614.7,0,408
2025-09-30 13:50:00,24609.0,24620.2,24606.4,24619.2,0,485
2025-09-30 13:45:00,24600.9,24610.8,24600.9,24608.7,0,452
2025-09-30 13:40:00,24591.5,24601.4,24586.0,24601.0,0,452
2025-09-30 13:35:00,24595.4,24595.7,24581.1,24591.2,0,483
2025-09-30 13:30:00,24596.7,24601.2,24595.2,24595.7,0,341
2025-09-30 13:25:00,24598.4,24600.6,24594.5,24596.2,0,385
2025-09-30 13:20:00,24601.5,24603.8,24591.2,24598.2,0,575
2025-09-30 13:15:00,24598.9,24603.0,24586.7,24601.7,0,554
2025-09-30 13:10:00,24615.7,24616.3,24596.1,24598.7,0,409
2025-09-30 13:05:00,24611.4,24618.5,24610.0,24615.5,0,355
2025-09-30 13:00:00,24601.0,24612.0,24600.2,24611.2,0,378
2025-09-30 12:55:00,24600.2,24605.7,24599.8,24601.5,0,382
2025-09-30 12:50:00,24597.4,24604.0,24593.5,24600.0,0,572
2025-09-30 12:45:00,24607.5,24607.6,24596.7,24597.8,0,439
2025-09-30 12:40:00,24610.2,24613.4,24601.4,24607.2,0,513
2025-09-30 12:35:00,24624.0,24624.5,24606.7,24609.7,0,440
2025-09-30 12:30:00,24611.6,24626.9,24611.4,24624.0,0,567
2025-09-30 12:25:00,24604.5,24612.8,24603.2,24611.2,0,492
2025-09-30 12:20:00,24603.5,24608.0,24598.7,24604.3,0,457
2025-09-30 12:15:00,24597.5,24604.2,24593.9,24604.0,0,614
2025-09-30 12:10:00,24602.4,24606.7,24596.9,24597.3,0,490
2025-09-30 12:05:00,24601.0,24613.0,24600.2,24602.7,0,559
2025-09-30 12:00:00,24606.7,24611.0,24596.0,24600.7,0,655
2025-09-30 11:55:00,24612.3,24612.7,24605.2,24607.7,0,494
